,site_id,FType,FCode,x,y,area_m2,lon,lat,elevation
7466,nhdhr_121545898,390,39004,230,172,579467.369663749,-96.18651504311208,46.59960451739151,395
12299,nhdhr_77357936,390,39004,280,167,579817.483081633,-89.94548087565012,45.9352706416984,485
3124,nhdhr_120031254,390,39004,241,111,579941.64174311,-94.87150387811964,38.8762949603658,286
3207,nhdhr_38475234,390,39009,325,101,580143.763125296,-84.34566048881995,37.71047808135672,257
6418,nhdhr_45729026,390,39004,245,162,580308.603818035,-94.34680598677255,45.30387751682557,351
5927,nhdhr_80001649,390,39004,252,180,580446.013994331,-93.40666792387181,47.61073304277586,414
1339,nhdhr_107820655,390,39009,348,33,580510.229810029,-81.44423339006275,29.23526237779932,11
7108,nhdhr_120019806,390,39004,250,163,580849.4913870189,-93.68876617404177,45.425541872247685,291
8780,nhdhr_120019876,390,39004,248,174,580904.014071703,-93.88466193216308,46.75275307418372,386
3852,nhdhr_152517543,390,39004,315,140,580994.128115917,-85.50228725163821,42.62053793323592,226
4462,nhdhr_123148097,390,39004,283,169,581108.595839867,-89.60657547351525,46.23757601530496,504
1071,nhdhr_112626428,390,39004,345,32,581237.4757100879,-81.83360317070525,29.061193539829155,17
7417,nhdhr_80003957,390,39004,253,178,581840.678885182,-93.3526536268166,47.30608941236546,397
5390,nhdhr_120020486,390,39004,254,174,581890.461858153,-93.16282159394531,46.85012129646179,386
302,nhdhr_156234670,390,39004,266,61,582017.42508474,-91.70071348495709,32.71687608720267,29
10512,nhdhr_139646635,390,39009,366,80,582071.958432295,-79.20845603232054,35.05984827146772,71
7514,nhdhr_107117066,390,39004,235,170,582187.99720866,-95.57427755377232,46.36012650880965,404
2875,nhdhr_155469961,390,39004,298,114,582567.016987309,-87.71937319451128,39.34359617708575,174
177,nhdhr_65717794,390,39004,132,81,582847.83258594,-108.48265323630164,35.151386575507644,2113
10684,nhdhr_148778537,390,39004,170,187,582851.157190205,-103.73745446006615,48.43305583653704,634
7140,nhdhr_120018038,390,39004,251,160,582919.922908481,-93.5014457305277,45.10987520872678,278
3634,nhdhr_123913420,390,39009,427,135,582996.884543439,-71.6002816842757,41.98429091496974,83
7781,nhdhr_120020439,390,39004,257,179,583337.988606681,-92.8269576807793,47.41833869507746,412
6905,nhdhr_122547278,390,39004,228,163,583389.6746832,-96.43053896371036,45.46575448063482,345
5718,nhdhr_86276477,390,39004,234,173,583722.565637976,-95.74774147125609,46.70159392805041,415
2580,nhdhr_121623268,390,39004,291,142,583770.842416983,-88.55185116345704,42.787879803621095,266
8625,nhdhr_120018441,390,39004,234,176,583906.263033226,-95.64771278597306,47.02443817949714,450
2283,nhdhr_99336327,390,39009,335,40,583924.738325951,-83.11886772423985,30.037200344439093,21
2000,nhdhr_{7E8F2789-19FF-4B6F-8CBF-1085C13CBE58},390,39009,347,27,584007.052790666,-81.52173831260987,28.474738831438827,29
6016,nhdhr_105953743,390,39004,258,184,584310.558608108,-92.64415797688767,48.11865534810492,410
6980,nhdhr_105569234,390,39004,238,182,584477.32941673,-95.19893050754021,47.75857759975102,392
11869,nhdhr_68838599,390,39004,291,162,584512.406770501,-88.62090845974701,45.276342460815926,399
4904,nhdhr_70334959,390,39004,283,165,584514.066681169,-89.62335178627747,45.69746492152305,475
5187,nhdhr_86281915,390,39004,234,170,584932.004967269,-95.67179039144493,46.31573027385853,405
9019,nhdhr_80997883,390,39004,273,183,585022.459151352,-90.79088750443607,47.98767295424083,540
5203,nhdhr_120018730,390,39004,237,164,585049.333396439,-95.35043527067849,45.59990880033166,404
7478,nhdhr_84589707,390,39004,231,155,585314.8224489171,-96.04459883722107,44.38289261319387,481
11834,nhdhr_76247066,390,39004,263,156,585564.557719669,-92.02669193031177,44.597881519495715,209
5712,nhdhr_86277939,390,39004,233,172,585638.813240199,-95.80049938973069,46.586024799002416,413
3664,nhdhr_135907962,390,39009,428,147,585844.508131225,-71.42023818155043,43.40710550563446,254
6282,nhdhr_121545369,390,39004,230,174,586027.7552228171,-96.22436158929138,46.769028070842715,398
4328,nhdhr_121860685,390,39004,313,147,586105.758018582,-85.82627693577636,43.456445012934545,231
2753,nhdhr_143250629,390,39004,290,142,586210.48502247,-88.69706539293307,42.774128057896405,263
1093,nhdhr_78622031,390,39009,346,23,586323.413227651,-81.65330619809096,27.96734738993341,37
8614,nhdhr_126591491,390,39004,233,179,586611.55077733,-95.77026753613589,47.46530195718635,387
11401,nhdhr_96173940,390,39010,189,57,587302.263586659,-101.31725119209487,32.23802150956303,710
5143,nhdhr_122548498,390,39004,229,162,587509.834602626,-96.29226367425235,45.32297883581357,330
10590,nhdhr_143418935,390,39004,209,183,587690.112779556,-98.79083734885022,47.91303335804102,448
8444,nhdhr_120020644,390,39004,274,182,587732.688135725,-90.70180557308106,47.769734637347185,494
10399,nhdhr_31407607,390,39009,366,89,588016.227084955,-79.14669138985829,36.15417767689152,189
10351,nhdhr_132434585,390,39009,404,153,588135.953891333,-74.44441263969283,44.1551947270226,544
1445,nhdhr_129755352,390,39009,325,43,588532.095824021,-84.33966365546445,30.405380985739487,9
9522,nhdhr_87818161,390,39004,266,177,588634.021471553,-91.70726445153565,47.23894169110934,506
6996,nhdhr_120020791,390,39004,240,174,588828.83203185,-94.88236996733777,46.823901673966986,416
2787,nhdhr_20de31bd-2eaf-4ba3-a0e4-f1ed5d4a753c,390,39004,283,104,589023.317518965,-89.50250783988301,38.034527200081726,134
7646,nhdhr_45715836,390,39004,248,169,589175.721800705,-93.8784399608012,46.17040175762499,383
3469,nhdhr_129969692,390,39009,429,150,589577.556453049,-71.37023509193186,43.816139100307204,181
6439,nhdhr_120019916,390,39004,246,173,589975.86615754,-94.1622567536267,46.64692180771573,372
7060,nhdhr_59748479,390,39004,247,170,590090.793481901,-94.1189526999156,46.30578186084305,384
436,nhdhr_137177785,390,39004,169,129,590163.99484194,-103.81901182489409,41.22494949219266,1464
4366,nhdhr_152094993,390,39004,324,137,590283.352434053,-84.4032932053889,42.190348615905606,287
120,nhdhr_63033637,390,39009,314,45,590403.517113374,-85.70539544758287,30.64899333426219,10
1301,nhdhr_{10B29E75-E2FC-44C6-88E4-69C507E8045E},436,43600,346,11,590687.761879949,-81.71617435550766,26.46754503407217,4
5789,nhdhr_59719393,390,39004,243,175,590741.556675107,-94.60354978815813,46.908902513552114,424
7850,nhdhr_81003817,390,39004,268,181,590802.655086245,-91.47567176953169,47.65324513759016,542
7145,nhdhr_34243146,390,39004,252,153,590903.466090439,-93.4837278938262,44.21604227749983,325
11108,nhdhr_46878193,390,39009,112,126,591039.485347772,-110.93024884719941,40.83463912920301,2824
2671,nhdhr_155215632,390,39004,295,112,591078.08941934,-88.11890272030605,39.02126356265109,160
4358,nhdhr_155640103,390,39009,319,133,591126.155643225,-85.0244212512163,41.626394251076654,309
9092,nhdhr_120019003,390,39004,245,175,591150.802794171,-94.32648389322505,46.980102020101995,405
8820,nhdhr_{92944AC1-EA33-4DF3-B9B7-5A9B249EFC97},390,39004,251,177,591306.0650899679,-93.61154611513186,47.24278860678303,388
7261,nhdhr_107071626,390,39004,261,179,591841.1276685221,-92.33057136316955,47.448082608808,413
8946,nhdhr_91681839,390,39004,261,163,592532.884113771,-92.31115699589644,45.448082636305905,339
8069,nhdhr_120018519,390,39004,232,173,592563.862454667,-95.92344857414963,46.704024462254566,405
7704,nhdhr_120019302,390,39004,252,165,592978.375070788,-93.4560485949748,45.65524371296737,289
3443,nhdhr_{533A5BF1-E7CA-43AB-BDB0-9BD302E447BF},390,39004,421,157,592983.692277723,-72.36105144583837,44.693879933359575,341
6110,nhdhr_120020653,390,39004,274,181,593274.893777125,-90.74721363051692,47.697375962277434,433
9226,nhdhr_86282875,390,39004,235,169,593560.849954977,-95.57255747071959,46.245802378580436,409
878,nhdhr_78622271,390,39009,346,23,593699.59771153,-81.68079446310696,27.99096948612623,39
6265,nhdhr_114546123,390,39004,278,184,593718.403595027,-90.15125353765768,48.04953492130753,527
7829,nhdhr_120019261,390,39004,264,182,593720.632890612,-91.99127873112484,47.799867521424176,449
3200,nhdhr_40495304,390,39009,299,98,593738.323281937,-87.52274748240399,37.26877274068969,128
11299,nhdhr_{D6AC0036-C574-4F14-B6E5-5DF91A8F1784},390,39004,420,155,593777.000678184,-72.41687737601859,44.401502833526656,280
9372,nhdhr_80005767,390,39004,250,174,593899.1655191779,-93.63467691788,46.86868513834695,384
6802,nhdhr_59719483,390,39004,243,175,594206.341221057,-94.61765823223145,46.897817974672606,425
10616,nhdhr_147892663,390,39009,201,166,594224.53979139,-99.76620624736508,45.81280229203967,540
7192,nhdhr_120020954,390,39004,254,177,594261.306324255,-93.16414324217614,47.241035390489,427
7301,nhdhr_80994271,390,39004,271,185,594557.427197951,-91.1246113887109,48.1289768864833,437
11143,nhdhr_78987326,390,39004,106,102,594574.720647579,-111.63780642010616,37.78731873227662,1802
8882,nhdhr_120018055,390,39004,254,160,594626.888706626,-93.12614862907324,45.07325871877181,268
12147,nhdhr_{640CE24E-8436-4057-9A92-962EDB8CE228},390,39010,270,169,595006.7676875261,-91.22314094908616,46.24387080494308,420
6258,nhdhr_80995515,390,39004,274,184,595008.8515587411,-90.68578080365721,48.05628158991623,572
1577,nhdhr_107808735,390,39009,348,28,595065.032540872,-81.4380977757031,28.564236978206313,26
10897,nhdhr_93552917,390,39009,235,71,595184.5491159629,-95.53461646315687,33.91968371298929,127
1620,nhdhr_138370141,390,39004,359,11,595359.804480787,-80.08109736998183,26.482527110407904,1
3948,nhdhr_69884568,390,39004,279,169,595534.783823203,-90.04943388890497,46.1731011113801,483
9285,nhdhr_45364915,390,39004,242,160,595984.728332773,-94.62713745778696,45.1009882348592,361
8911,nhdhr_120020325,390,39004,257,162,596103.008684949,-92.82558960916343,45.32334289476552,279
11561,nhdhr_{fa4a88d3-d091-458d-a064-664178976543},390,39004,315,112,596502.9551440789,-85.51244785744264,39.053714685547746,228
12013,nhdhr_152373581,390,39004,282,161,596684.953388073,-89.68030095029388,45.21279789391741,397
9696,nhdhr_137855817,390,39009,135,185,597128.301861547,-108.08748375924299,48.20605263853154,764
9033,nhdhr_114539871,390,39004,277,184,597228.765522018,-90.33377129766437,48.058427304841935,499
6449,nhdhr_120019813,390,39004,247,163,597525.920421699,-94.10807593892416,45.39266837236331,310
3583,nhdhr_135909303,390,39009,426,144,597532.675676067,-71.66271659479084,43.10145919987232,112
8313,nhdhr_120020944,390,39004,253,178,597568.101764012,-93.26555551158644,47.30986113017924,409
2345,nhdhr_117036975,436,43600,344,12,597619.175921583,-81.87980198769546,26.530737979499122,0
1283,nhdhr_125957588,390,39009,344,38,597934.502261891,-81.95171455768138,29.797055552371077,22
3448,nhdhr_150612884,390,39004,438,166,598496.938596347,-70.2467562699416,45.85973507065957,497
835,nhdhr_68038963,390,39009,342,30,598653.471227097,-82.22382451346533,28.82117410400456,12
9750,nhdhr_52418718,390,39004,107,157,598656.059755752,-111.59708019376775,44.719534955648285,2011
4515,nhdhr_152518175,390,39004,316,138,598732.761390807,-85.3904634959339,42.349496820517395,259
4196,nhdhr_155640257,390,39009,319,132,598749.651785686,-85.08824145928546,41.62311574355125,289
10540,nhdhr_151896816,390,39004,364,86,598770.36888524,-79.48423250511604,35.803734958711814,180
9472,nhdhr_120020311,390,39004,257,162,598942.968914811,-92.76763063588791,45.36623070564153,281
4183,nhdhr_155637736,390,39009,316,134,599010.319721059,-85.49050339137649,41.82580122610396,246
197,nhdhr_132789204,390,39009,100,76,599336.251586891,-112.41791387556313,34.58882053126944,1574
8961,nhdhr_107072602,390,39004,264,178,599339.523397201,-91.98033858492641,47.321320382057884,493
1517,nhdhr_125973882,390,39004,344,37,599366.156682529,-81.94729361302606,29.684196919132603,23
8195,nhdhr_120019020,390,39004,246,175,599399.295050401,-94.16187400889936,46.936075980586786,399
4801,nhdhr_86671161,390,39004,314,171,599543.1082840221,-85.71649737113859,46.46373036256516,272
7502,nhdhr_86366519,390,39004,234,165,599633.531708866,-95.68940357706354,45.72777521316605,381
4449,nhdhr_69883846,390,39004,281,169,599908.825502399,-89.84694662969915,46.24309432447174,496
3734,nhdhr_135907943,390,39009,430,147,599956.512132408,-71.23456538243032,43.38137143572909,196
8854,nhdhr_120020246,390,39004,252,157,599982.038167461,-93.39133555836081,44.69279595061733,285
1783,nhdhr_78690625,390,39009,346,24,600104.540556181,-81.62584224631084,28.034822034443394,37
3110,nhdhr_132415256,390,39004,213,101,600181.2870814761,-98.26044694539007,37.65523507778838,478
571,nhdhr_88875213,390,39009,154,120,600309.745947342,-105.74182558240587,40.10573323421161,2541
7653,nhdhr_47725613,390,39004,249,177,600310.361172205,-93.83777740687599,47.186491545400685,390
10460,nhdhr_31415061,390,39009,370,86,600620.861037974,-78.71419525848872,35.76204315568889,102
3796,nhdhr_69886162,390,39004,281,168,600796.083424202,-89.75036255396212,46.042869248327186,489
3495,nhdhr_69932059,436,43600,364,115,600796.607258851,-79.49868718678515,39.46971294864138,782
11155,nhdhr_58227580,390,39009,120,125,601103.952473266,-109.91987447831328,40.6712002517484,3036
9998,nhdhr_107204233,390,39009,427,149,601153.67196908,-71.56941522359392,43.678860273157866,164
6553,nhdhr_80003173,390,39004,252,179,601338.112189475,-93.38121708692935,47.41374546633052,396
10810,nhdhr_155152947,390,39004,339,124,601674.570757412,-82.5823885401481,40.510195192359284,341
3012,nhdhr_118874243,390,39004,241,150,601774.615026826,-94.75428464944305,43.83736174251678,373
6909,nhdhr_86281457,390,39004,230,170,602084.823783431,-96.18563524853752,46.3483995708673,352
5744,nhdhr_120018345,390,39004,236,167,602139.177656812,-95.37616205708643,45.90215299399468,420
702,nhdhr_136215443,390,39010,427,132,602160.343429617,-71.57299948984272,41.51107658247318,36
9761,nhdhr_127738663,390,39009,194,140,602351.774055089,-100.68674377859898,42.57736853389019,890
172,nhdhr_149143173,390,39004,113,74,602510.911148412,-110.87353763951306,34.3101551606711,2298
5760,nhdhr_82955751,390,39004,240,161,602589.717207579,-94.97698080192863,45.22529761796014,355
6019,nhdhr_91678527,390,39004,259,165,602620.932254219,-92.60027503371332,45.62734143472669,305
3836,nhdhr_155637033,390,39009,311,135,602999.799029846,-86.07720673194227,41.98668944378056,235
8162,nhdhr_45386512,390,39004,243,162,603229.704983393,-94.53326773273798,45.33863041999287,332
9175,nhdhr_{FC72A63A-BA3C-437A-8CE8-32619BA3703A},390,39011,229,157,603265.243410971,-96.29271950035366,44.693321584829356,392
4893,nhdhr_70335913,390,39004,281,165,603303.528577492,-89.85818585457694,45.63432055064429,466
4459,nhdhr_70333835,390,39004,283,166,603338.103630509,-89.60655277773388,45.78555622487544,484
9838,nhdhr_150497395,390,39004,183,143,603629.523576263,-102.03829639586857,42.92194899458981,1058
12245,nhdhr_76155481,390,39004,288,164,604095.8886607629,-88.89607631122294,45.58608455721568,484
8278,nhdhr_120019524,390,39004,251,179,604414.108762176,-93.58919159750143,47.41436300068158,410
8171,nhdhr_167256825,390,39004,244,163,604740.708383809,-94.44825911207049,45.43743173004202,331
8407,nhdhr_107514374,390,39004,266,178,604897.464169294,-91.67505914338876,47.256640631466254,518
9495,nhdhr_91684607,390,39004,261,162,605330.434713225,-92.37067977245131,45.32193869325716,323
4016,nhdhr_155636040,390,39009,314,137,605360.334368706,-85.62990703826287,42.161034473971306,261
5262,nhdhr_72863361,390,39004,244,175,605478.7200581611,-94.3887639427424,46.93177329102817,410
8928,nhdhr_106352373,390,39004,259,186,606094.058447125,-92.61432080070593,48.29998975971896,366
4622,nhdhr_70336605,390,39004,282,164,606104.190847361,-89.69507637486403,45.54672791943091,444
4201,nhdhr_155636937,390,39009,321,135,606256.580967859,-84.7921496703941,41.89631288435708,310
9580,nhdhr_124348915,390,39009,290,77,606267.692776183,-88.7239065125575,34.65326978545926,158
4095,nhdhr_155639357,390,39009,317,133,606293.220887563,-85.36047198905854,41.701929358657544,269
6377,nhdhr_58125069,390,39004,241,167,606464.997779764,-94.86272767304192,45.95216824613511,394
4685,nhdhr_152518264,390,39004,316,138,606600.3721381071,-85.46669464970405,42.32336950413655,253
3179,nhdhr_31882703,390,39004,326,100,606791.558986283,-84.17996312563731,37.541025011589994,241
6649,nhdhr_120020417,390,39004,261,179,606955.983089971,-92.34527688117905,47.491615450706966,412
7510,nhdhr_120018448,390,39004,235,175,607012.5503862429,-95.59774070187656,46.93912259152132,444
9857,nhdhr_49841929,390,39004,224,126,607013.121477249,-96.94936113667895,40.830914979793604,408
9482,nhdhr_120020444,390,39004,259,179,607015.641973829,-92.54515029343462,47.40193616468441,413
6248,nhdhr_80997365,390,39004,269,184,607106.229894832,-91.30566021028082,48.01090594745689,453
6316,nhdhr_120018693,390,39004,233,167,607191.760274842,-95.80989345017872,45.90624579360755,374
7459,nhdhr_122851037,390,39009,228,157,607637.773862805,-96.4744860153779,44.719365920635774,511
1051,nhdhr_78625061,436,43600,344,20,608049.749751532,-81.96398784279543,27.62057494569797,33
3202,nhdhr_58820260,390,39004,300,95,608150.34233216,-87.45495392923016,36.92881121458474,176
5796,nhdhr_120019761,390,39004,244,164,608561.042096949,-94.47786065392626,45.52508234846959,365
1606,nhdhr_112035421,390,39009,350,26,608610.3855713729,-81.1829204159208,28.266475091240316,18
12231,nhdhr_155443103,390,39004,285,151,608670.0390084321,-89.29149639043307,43.929292789988835,248
2407,nhdhr_112030143,390,39009,348,27,609240.639602602,-81.48619253507391,28.44542539026695,28
