,site_id,x,y,area_m2,lon,lat,log_area,cluster
5904,nhdhr_91593823,254,158,61148.939903073,-0.28709875372331334,0.6012971154585723,-1.3471847718390733,0
5905,nhdhr_86445439,254,169,217608.922129852,-0.28546581846814656,0.7968857279433623,-0.5751212447261104,0
5906,nhdhr_34124789,255,160,124521.637167923,-0.2834753863518908,0.6364345124381957,-0.9146404955555364,0
5908,nhdhr_37647897,255,158,84086.42483842089,-0.27995436887480796,0.5946002294141455,-1.1534476270396081,0
5910,nhdhr_120020279,255,164,880096.113665528,-0.27719000096037033,0.711911957278792,0.27476045052913295,1
5911,nhdhr_106350457,256,188,875729.466849215,-0.27161858287011365,1.1644999165771888,0.2717352332020014,1
5912,nhdhr_120020387,256,160,281538.328962857,-0.2708916444814304,0.6251425245788106,-0.4184631924693774,13
5913,nhdhr_91685255,256,162,366181.53450055,-0.2714897070396006,0.6695288640610944,-0.258586740380662,13
5917,nhdhr_91692023,256,159,63406.931131519406,-0.26610626837037804,0.6152151917183297,-1.3251304037731462,0
5918,nhdhr_106350567,256,188,386229.06688586704,-0.2647224344688938,1.1624459715102382,-0.2261678750449599,13
5919,nhdhr_91692259,256,159,59024.2485854235,-0.26369650250381016,0.6099415603067158,-1.3686938850968702,0
5920,nhdhr_91692211,256,159,63403.0932624508,-0.2640775565051013,0.610816166568468,-1.325167218836955,0
5922,nhdhr_91685465,256,162,188545.02926451,-0.26378977682283394,0.6676584417177884,-0.662316937452634,0
5923,nhdhr_91692157,256,159,184202.833179224,-0.2623585817011213,0.6115283951624538,-0.6764880159939476,0
5924,nhdhr_120020367,256,161,131415.916380943,-0.2601790309304609,0.6437684689305598,-0.8818650261573696,0
5926,nhdhr_91689147,257,160,144217.121717192,-0.2573839664522215,0.639713150070621,-0.8253295410485739,0
5927,nhdhr_106351239,257,187,253900.824765308,-0.25711779271253704,1.156016933708727,-0.4813071928965946,13
5928,nhdhr_120020379,257,160,179600.373857463,-0.25551916974297134,0.6305293674349953,-0.6918779088177875,0
5929,nhdhr_120020364,257,161,171667.92023716698,-0.2558736833109107,0.6462804984931608,-0.7193525114426041,0
5930,nhdhr_120020332,257,162,344824.045655183,-0.25631646794124907,0.6674501891828886,-0.2951375365576507,13
5931,nhdhr_120020363,257,161,164503.17275934698,-0.25500818699965516,0.6463052221612969,-0.7452820794528024,0
5932,nhdhr_91688055,257,161,492016.53722363396,-0.2549245217062519,0.6486359198158167,-0.07892952270061918,13
5933,nhdhr_120020350,257,161,187799.14967445302,-0.2533126120048612,0.6563269204405997,-0.6647278034855341,0
5934,nhdhr_86445063,258,170,130773.15914711599,-0.24750792078235612,0.8142160469262436,-0.884847126412608,0
5935,nhdhr_120019364,258,187,341392.189403177,-0.24734890922041625,1.158069652773618,-0.30122113737665845,13
5938,nhdhr_91690857,258,160,192648.706776075,-0.23741060153164686,0.6259942205873242,-0.6492211012066785,0
5939,nhdhr_69546447,258,167,52637.2384545887,-0.2377082113255781,0.7657728321882279,-1.4383497201635012,0
5940,nhdhr_91690899,259,160,346376.172064193,-0.23246455246937328,0.6261963445387787,-0.2924059627409062,13
5941,nhdhr_91676199,259,166,1254654.48627454,-0.23267290370505156,0.7493223250528048,0.4904249176406092,1
5942,nhdhr_91686467,259,162,352803.72634492203,-0.22961403805960576,0.6597777490060356,-0.28122297000022983,13
5945,nhdhr_120020440,259,179,365218.880732365,-0.22698063426999526,0.9912713509327468,-0.2601877876435082,13
5946,nhdhr_107072918,260,178,1366418.61002574,-0.22354755184525818,0.9739718107666578,0.5423259140856944,1
5947,nhdhr_107071412,260,179,304694.745304929,-0.2179732711586694,0.9991430901156547,-0.37038855169044366,13
5948,nhdhr_91679891,260,164,378442.776776466,-0.2167782704632519,0.7036228854430269,-0.23855468519958847,13
5949,nhdhr_69545657,260,168,357449.70285774797,-0.21493290242839044,0.789105738858527,-0.2732657960134477,13
5950,nhdhr_{80C32262-282F-4E1E-B62B-3884FDAEB265},261,184,478458.746667979,-0.20784614531924467,1.0989147021572516,-0.09592454294507567,13
5953,nhdhr_87818945,263,176,802922.88396501,-0.18237611978743273,0.9413362137425849,0.21894283165405545,13
5955,nhdhr_{060CC69F-5D91-4F31-A30D-79A0723427C7},264,184,697845.514286057,-0.16627688922910946,1.0854576085528829,0.13363366804884827,13
5957,nhdhr_120019262,264,182,506961.607096928,-0.1643364773997893,1.0500780592047718,-0.06072985931897045,13
5958,nhdhr_69548417,265,165,740004.0729254341,-0.16193954672154204,0.7302078858260154,0.1693104592276812,13
5959,nhdhr_80997075,265,184,236687.187988722,-0.15584437789504987,1.0878192422570991,-0.5240067149712625,13
5960,nhdhr_63080243-fc40-422d-b161-e837584891d9,266,183,1608672.0598828,-0.1456204465269571,1.06786183023355,0.6415966795924343,1
5961,nhdhr_120020135,266,179,207617.970853135,-0.14474965540509785,0.9862028266721297,-0.6037073535285516,0
5963,nhdhr_81003721,267,181,193324.45202048103,-0.1367039858870018,1.0297330904066635,-0.6470914164292707,0
5964,nhdhr_111726419,268,172,997317.933223558,-0.12254075770153701,0.8565594224359355,0.35081106106073384,1
5965,nhdhr_80997255,268,184,111895.811278097,-0.12220843057555272,1.0851923090177886,-0.9796658383379978,0
5969,nhdhr_81003799,270,181,178945.294568406,-0.09644570825108807,1.0270641093831017,-0.6941003939337551,0
5974,nhdhr_81000865,272,182,691764.418322588,-0.07477657129198882,1.0598122714281248,0.12831037090897424,13
5976,nhdhr_120020650,274,181,389420.46930601296,-0.04501406383218694,1.0402775908817818,-0.2211628359663065,13
5977,nhdhr_120020576,281,183,1448375.26479711,0.029364388035890216,1.0750769711951895,0.5777541384895208,1
5978,nhdhr_114541063,281,183,262102.922426585,0.030684268679669335,1.0742727815357227,-0.4619698120521108,13
5980,nhdhr_114540299,282,183,290922.565512965,0.0486887857167642,1.0804220090993413,-0.39852062742830363,13
5981,nhdhr_120020108,230,154,10645760.2772644,-0.5830170069764723,0.5122125039826333,1.7909775498238996,15
5984,nhdhr_120018729,236,164,32340275.3642055,-0.5072304465677777,0.7159059744907167,2.4667995567334744,15
5985,nhdhr_120018754,237,163,1308887.78856176,-0.4990176130638402,0.6940737614158372,0.5161631880010362,1
5986,nhdhr_86367185,237,164,1227781.82736965,-0.49292664500992855,0.7154023319069555,0.47725635184443516,1
5987,nhdhr_120018487,230,174,3541454.75066644,-0.5726080184157444,0.8941713944068298,1.1215585686271214,1
5990,nhdhr_120018593,232,171,1953218.79803904,-0.5482146082276603,0.845196892355357,0.7596332568564559,1
5991,nhdhr_82553304,233,169,1338630.6297211,-0.5425681824688641,0.7967499318264984,0.5298294808328686,1
5992,nhdhr_120018551,234,172,1258891.2158848,-0.5349815575582129,0.864773511834,0.49247529294460324,1
5994,nhdhr_86277503,234,172,4821535.729061,-0.5315287416000622,0.868437149988181,1.3092270962690282,15
5996,nhdhr_86277377,234,173,1205499.0252914,-0.5269968256913828,0.870822306857428,0.46611651850270397,1
5997,nhdhr_121840841,234,176,3599950.85145647,-0.5275807326931712,0.9424007891092363,1.1315227567964716,1
5998,nhdhr_120018631,234,170,5272028.75289812,-0.5272619282040871,0.8280292936316314,1.3635547709074987,15
5999,nhdhr_120018660,234,169,1097826.13953178,-0.5255934249793199,0.8049953525032636,0.4092106917287205,1
6000,nhdhr_120018620,234,171,56746904.6469126,-0.5274809673442473,0.835896834192997,2.8087928660142856,15
6001,nhdhr_58125933,235,167,5176724.75034733,-0.5143987644310531,0.7555406772831713,1.3524592501644135,15
6002,nhdhr_120018344,236,167,1646814.94527229,-0.509666844188612,0.7579131330641613,0.6558496846705758,1
6003,nhdhr_120018553,236,172,19058094.116903,-0.51153694492659,0.8681745310135338,2.1451610241872694,15
6004,nhdhr_120020518,236,171,1600083.5987196998,-0.5073755687983751,0.8365143783187995,0.638340797007695,1
6005,nhdhr_120018327,236,169,1924974.73255687,-0.5027803180242532,0.7948642952199114,0.750774059030345,1
6006,nhdhr_58125935,236,167,854179.866765876,-0.5020694287994519,0.7561409600062191,0.25658123162680146,13
6007,nhdhr_58125473,236,167,4209693.50635273,-0.501996467143193,0.7620945516047425,1.226690354467976,15
6008,nhdhr_58125241,237,167,10560047.9166268,-0.49844280512000483,0.7692708060925708,1.7860607788214427,15
6009,nhdhr_58125277,237,167,7262494.87708569,-0.4974597748516422,0.7636425687548719,1.5583718393140114,15
6011,nhdhr_59804401,237,176,1528776.03589847,-0.4897372958523956,0.9390496479974688,0.6106131057831978,1
6012,nhdhr_123271729,230,181,6403596.13354039,-0.5752901603492669,1.0294237927350542,1.4818193270473028,15
6013,nhdhr_123272097,234,180,2127298.01103232,-0.5281975557880789,1.0223121421473673,0.8115592016983121,1
6016,nhdhr_91574255,249,154,5956347.53572858,-0.3556740408730216,0.5063371116294427,1.4377829942878004,15
6017,nhdhr_120018363,239,161,1947201.39670158,-0.47586417645586215,0.649115840630513,0.7577565911604683,1
6020,nhdhr_167256807,243,163,1700242.84549693,-0.41614782612102835,0.685966472472517,0.6752688596652643,1
6021,nhdhr_45340797,246,157,2228447.9296744,-0.388536908075402,0.5744522411194934,0.8398125596571242,1
6022,nhdhr_45730390,247,162,2367071.38148901,-0.37998266981130385,0.6632391908514094,0.8765173611122076,1
6024,nhdhr_120020741,239,176,1706034.14739824,-0.47344344456495707,0.9324048131343812,0.6773370268916616,1
6025,nhdhr_120020785,239,174,410549.512963202,-0.4703730123100895,0.905586607659088,-0.1890265148488782,13
6026,nhdhr_120020753,240,175,1644650.11266779,-0.45747587147620744,0.9268433898896333,0.6550496217874154,1
6027,nhdhr_59807181,240,175,1392965.66361227,-0.4562464080594401,0.9093175514577045,0.5540291653761586,1
6028,nhdhr_120020737,241,176,1453755.18583342,-0.4470801505336482,0.9323693965863336,0.5800091484155411,1
6029,nhdhr_59719483,243,175,594206.341221057,-0.42729063390758787,0.9124863548859732,0.035849842692641395,13
6030,nhdhr_58121693,243,169,4661766.69995632,-0.4272559118469983,0.807168167331683,1.2887313810158767,15
6031,nhdhr_72863493,243,175,5081919.74178764,-0.42032718717462736,0.9187304644930737,1.3412172741307018,15
6032,nhdhr_120019016,243,175,20326216.118929002,-0.4234460643731676,0.9236896119694995,2.184342152277883,15
6033,nhdhr_59812521,244,170,3578661.95618561,-0.40642927165121506,0.8307249866582823,1.12791528571533,1
6037,nhdhr_120020826,246,172,10433586.130764501,-0.3833994476653568,0.852882648533381,1.7787331083583173,15
6039,nhdhr_166867876,247,173,1033126.05557964,-0.37697251588145075,0.8804727072967901,0.3722658652048353,1
6040,nhdhr_166867651,247,172,3456875.1244922006,-0.37506564310803564,0.8597257033368451,1.1068563970413747,1
6042,nhdhr_120019991,249,171,9216664.77655121,-0.35413590778747867,0.8345344262755793,1.7033039036012356,15
6043,nhdhr_120017967,239,182,2129169.23654291,-0.4746141011301324,1.0491868207243789,0.8120939702390233,1
6044,nhdhr_120019573,240,181,2041034.92401447,-0.45328568364761695,1.0310621232596118,0.786381644223447,1
6045,nhdhr_{52C7BC0C-3F42-476D-A8C4-DCA278B0F657},241,180,3441742.61979763,-0.45123418526287606,1.0187149007108898,1.104188073905429,1
6046,nhdhr_120018941,242,177,3860824.90688266,-0.4397838480521361,0.963044289745726,1.1740740710932045,1
6047,nhdhr_120019517,242,179,3499097.78424918,-0.43953209856713765,0.9909254633616686,1.1142402328126533,1
6049,nhdhr_120019575,242,181,9104867.17193724,-0.4371985370183627,1.0308802292535895,1.6958811491592225,15
6051,nhdhr_120018163,251,154,1684001.25861546,-0.3226726968071501,0.5079539730784901,0.6694309267244184,1
6052,nhdhr_34242458,252,154,2703173.24169754,-0.310072736072463,0.5246791940644134,0.9572721597168494,1
6054,nhdhr_120020354,257,161,6752465.49652233,-0.25849392871725585,0.6548001597755394,1.5140840359011527,15
6055,nhdhr_91684733,260,162,4797273.31641578,-0.21722713329389606,0.671942766045273,1.3061587625565199,15
6056,nhdhr_81632514,249,170,2901008.11115814,-0.3493085568801005,0.8259923701096521,1.0002317518918138,1
6057,nhdhr_59747807,249,171,7935663.04739969,-0.3461351459990205,0.8394172487900174,1.6122863734894426,15
6058,nhdhr_120019937,250,173,1243743.38252461,-0.34391250161465253,0.8744394313783909,0.48511241896522916,1
6059,nhdhr_81633511,250,168,2568331.34553848,-0.34119451063773387,0.7912061594814237,0.9261496939025952,1
6060,nhdhr_80005955,250,174,2646084.57377012,-0.3393412584777157,0.8993471666864502,0.9442895542940947,1
6061,nhdhr_80005045,251,176,2650106.38080571,-0.32900441766359145,0.9292706468868305,0.9452132877363894,1
6062,nhdhr_120018790,257,171,6653459.23345531,-0.2487315465856877,0.8327556457156275,1.5051001800059867,15
6063,nhdhr_120020168,260,175,6745911.04929513,-0.2148064273377807,0.9090552230181773,1.5134933677484743,15
6065,nhdhr_47723887,250,177,2780878.40241218,-0.33775865834812313,0.9609707961871996,0.9745093463125379,1
6067,nhdhr_166869336,251,177,1889059.55900374,-0.3257652771235616,0.9642230500137553,0.7393190561646981,1
6069,nhdhr_106373892,252,181,811513.328432752,-0.3104161122202552,1.0369241208121414,0.2254155667327124,13
6071,nhdhr_120018832,252,182,7409021.82307645,-0.3086751631473779,1.0564609000439622,1.570520989887308,15
6072,nhdhr_80004111,254,178,9891346.28482217,-0.2896067816591641,0.9742747714062423,1.7462726704401532,15
6074,nhdhr_107071188,257,179,841715.2715711,-0.2567181255105924,1.0033390906089088,0.24764043959390292,13
6075,nhdhr_106352181,259,186,6746038.94699413,-0.23366243880022872,1.1339832089640434,1.5135048990146571,15
6076,nhdhr_106351867,259,187,1037456.65058143,-0.22625177852136721,1.1427134443860874,0.3748100263179852,1
6077,nhdhr_107071480,260,179,2875266.66730015,-0.22224579152311888,0.9973820487802496,0.9948107829046433,1
6078,nhdhr_{E940A362-4076-4895-A23F-1B8CCC905DEE},260,186,12271579.210643599,-0.2217426269065785,1.1262800608838515,1.8774200151681455,15
6079,nhdhr_26F12E6A-07D1-4DC6-8BEA-980AD41B687A,260,186,2767648.68895878,-0.2153285262582375,1.1259743739012393,0.971608915307532,1
6080,nhdhr_91690911,260,160,476851.094118365,-0.21230847634240943,0.6261389208260125,-0.09797163485125841,13
6082,nhdhr_69546355,261,167,1609699.46538604,-0.20609012642008676,0.7655135025265031,0.6419850040232679,1
6084,nhdhr_69547423,262,166,5798617.21077695,-0.19714133932515912,0.747657957863529,1.4214596581939642,15
6085,nhdhr_107070482,261,180,1443667.5925907,-0.20626057916228102,1.0096971590875412,0.5757740214382037,1
6086,nhdhr_120020414,262,180,2037374.80835083,-0.19083226006786136,1.0093543695295266,0.7852899699872042,1
6087,nhdhr_120020443,264,179,1192230.13456108,-0.16752163622790986,0.9865116910427049,0.45938476949164553,1
6088,nhdhr_120019215,264,183,1295313.81457363,-0.16597244093797894,1.0722991574184988,0.5098226613424657,1
6090,nhdhr_81000911,267,183,2583046.85236853,-0.13002092900136397,1.0627619914646766,0.929624591089248,1
6091,nhdhr_120019188,268,183,18653039.1098249,-0.12028139982140025,1.079958167777919,2.132094799769238,15
6092,nhdhr_81000095,269,183,440532.29695373797,-0.11517579861790177,1.069965969390885,-0.1461549438148447,13
6093,nhdhr_120019186,269,183,3655218.40319744,-0.11450364702081103,1.0788435256689521,1.1407893493522667,1
6094,nhdhr_80996157,270,184,6858160.94299619,-0.09801001573346924,1.091818993771036,1.523530643652223,15
6095,nhdhr_80993749,271,185,1375918.13720684,-0.08929180039504853,1.1079957508559284,0.546539694815337,1
6096,nhdhr_114544657,271,181,2640674.61096042,-0.0875293542661026,1.03132374900647,0.9430447705967862,1
6097,nhdhr_120019242,271,182,2478019.51919364,-0.0809398950730513,1.059986427156157,0.9043774824673032,1
6098,nhdhr_120019082,272,185,28686962.074708004,-0.0721662315762026,1.1142465577130927,2.393892126701228,15
6099,nhdhr_120020628,273,182,703591.828236666,-0.06221030149696861,1.0619027428168908,0.13862144572977209,13
6100,nhdhr_114542061,274,183,860954.630070168,-0.052639976279492844,1.0698065489225488,0.2613861630331892,1
6101,nhdhr_120020613,274,183,1718192.56471544,-0.04956641151640253,1.0667887460748235,0.6816562471269191,1
6103,nhdhr_120020651,274,181,2901067.25115368,-0.0470166002526107,1.0375291365192547,1.0002441508989806,1
6104,nhdhr_120020593,274,183,17108159.2508457,-0.04961014624147032,1.0726052010335125,2.0795122041866194,15
6105,nhdhr_80995251,275,184,484686.93368217896,-0.042287247684388164,1.0919095255775295,-0.08805834798266354,13
6106,nhdhr_114542689,276,182,3043990.567459,-0.028968135309494696,1.0625128207804013,1.0294937339497865,1
6108,nhdhr_147528793,222,155,1099214.63242284,-0.6705156341203455,0.5404148565377903,0.40997945847802875,1
6109,nhdhr_{35BF6CDB-EFF3-4BA4-B357-2487A74BA120},227,183,163190.679327339,-0.6131803856288469,1.0797266960064764,-0.7501542239113926,0
6110,nhdhr_121545023,229,174,460858.111153305,-0.591964032393681,0.9022377694277448,-0.11872040691183737,13
6112,nhdhr_86281457,230,170,602084.823783431,-0.5777686246623944,0.8281061592897624,0.043861104980948536,13
6113,nhdhr_114336431,231,166,189025.54473689897,-0.5709745218919298,0.7418483054753765,-0.660768839416483,0
6114,nhdhr_114336399,231,166,533847.768029675,-0.5708742995834786,0.7430052464476008,-0.029299943656617162,13
6116,nhdhr_114336489,231,166,299262.697546888,-0.5675012933417071,0.7397353278405097,-0.38132957496673536,13
6118,nhdhr_123271817,231,181,213192.76670179,-0.5666895862864666,1.0264957347402437,-0.5875913797264045,13
6120,nhdhr_114336551,231,166,773740.272590286,-0.5635634722657522,0.7367949919879173,0.19642514229983907,13
6122,nhdhr_120018609,232,171,802858.869865234,-0.5565025091428267,0.8381791724546188,0.2188943387589551,13
6123,nhdhr_86282721,232,170,360974.361604312,-0.5539275807227693,0.8135614481685151,-0.2672977978895419,13
6125,nhdhr_86279221,232,172,470050.43048554397,-0.5495638197140221,0.8516339685185884,-0.1067082445701976,13
6126,nhdhr_120018565,233,172,467013.691612245,-0.5475403935130785,0.8575325760174903,-0.11065035374970784,13
6127,nhdhr_120018538,233,172,2189766.60939712,-0.5466464886458606,0.8684896728508065,0.8291624378668053,1
6128,nhdhr_82552206,233,169,809576.608681491,-0.5447462137727195,0.8114756827811925,0.22396228816963587,13
6129,nhdhr_86273851,233,174,846184.2632528971,-0.5439980914662298,0.908952207258523,0.2508611594941839,13
